DeviceName,DeviceDateTime,BatteryStatus,CommId,Latitude,Longitude
0-4409666,10/13/2022 7:36:00,GOOD,0-4409666,42.97733,5.7872
0-4409666,10/13/2022 7:31:00,GOOD,0-4409666,42.97736,5.78849
0-4409666,10/13/2022 7:26:00,GOOD,0-4409666,42.97736,5.78973
0-4409666,10/13/2022 7:22:00,GOOD,0-4409666,42.97736,5.79091
0-4409666,10/13/2022 7:16:00,GOOD,0-4409666,42.9774,5.79226
0-4409666,10/13/2022 7:11:00,GOOD,0-4409666,42.97741,5.79346
0-4409666,10/13/2022 7:06:00,GOOD,0-4409666,42.97747,5.79462
0-4409666,10/13/2022 7:01:00,GOOD,0-4409666,42.97749,5.7958
0-4409666,10/13/2022 6:56:00,GOOD,0-4409666,42.97751,5.797
0-4409666,10/13/2022 6:51:00,GOOD,0-4409666,42.97753,5.79818
0-4409666,10/13/2022 6:46:00,GOOD,0-4409666,42.97754,5.79937
0-4409666,10/13/2022 6:41:00,GOOD,0-4409666,42.97755,5.80061
0-4409666,10/13/2022 6:36:00,GOOD,0-4409666,42.97758,5.80181
0-4409666,10/13/2022 6:31:00,GOOD,0-4409666,42.97763,5.80301
0-4409666,10/13/2022 6:26:00,GOOD,0-4409666,42.97766,5.80421
0-4409666,10/13/2022 6:22:00,GOOD,0-4409666,42.9777,5.80524
0-4409666,10/13/2022 6:16:00,GOOD,0-4409666,42.97775,5.80653
0-4409666,10/13/2022 6:11:00,GOOD,0-4409666,42.97785,5.80771
0-4409666,10/13/2022 6:06:00,GOOD,0-4409666,42.97795,5.80881
0-4409666,10/13/2022 6:01:00,GOOD,0-4409666,42.97805,5.81003
0-4409666,10/13/2022 5:56:00,GOOD,0-4409666,42.97809,5.81119
0-4409666,10/13/2022 5:51:00,GOOD,0-4409666,42.97809,5.81235
0-4409666,10/13/2022 5:46:00,GOOD,0-4409666,42.9781,5.81346
0-4409666,10/13/2022 5:41:00,GOOD,0-4409666,42.97812,5.81458
0-4409666,10/13/2022 5:36:00,GOOD,0-4409666,42.97815,5.81567
0-4409666,10/13/2022 5:31:00,GOOD,0-4409666,42.9782,5.81677
0-4409666,10/13/2022 5:26:00,GOOD,0-4409666,42.9783,5.8178
0-4409666,10/13/2022 5:22:00,GOOD,0-4409666,42.97849,5.81876
0-4409666,10/13/2022 5:16:00,GOOD,0-4409666,42.97865,5.81992
0-4409666,10/13/2022 5:11:00,GOOD,0-4409666,42.97878,5.82097
0-4409666,10/13/2022 5:06:00,GOOD,0-4409666,42.97879,5.82196
0-4409666,10/13/2022 5:01:00,GOOD,0-4409666,42.97888,5.8229
0-4409666,10/13/2022 4:56:00,GOOD,0-4409666,42.979,5.82406
0-4409666,10/13/2022 4:51:00,GOOD,0-4409666,42.97906,5.82514
0-4409666,10/13/2022 4:46:00,GOOD,0-4409666,42.97913,5.82617
0-4409666,10/13/2022 4:41:00,GOOD,0-4409666,42.97919,5.8272
0-4409666,10/13/2022 4:36:00,GOOD,0-4409666,42.97924,5.82825
0-4409666,10/13/2022 4:31:00,GOOD,0-4409666,42.97931,5.82928
0-4409666,10/13/2022 4:26:00,GOOD,0-4409666,42.97935,5.83026
0-4409666,10/13/2022 4:22:00,GOOD,0-4409666,42.97936,5.83127
0-4409666,10/13/2022 4:16:00,GOOD,0-4409666,42.97948,5.83226
0-4409666,10/13/2022 4:11:00,GOOD,0-4409666,42.97953,5.83325
0-4409666,10/13/2022 4:06:00,GOOD,0-4409666,42.97959,5.83421
0-4409666,10/13/2022 4:02:00,GOOD,0-4409666,42.97961,5.83513
0-4409666,10/13/2022 3:57:00,GOOD,0-4409666,42.97965,5.83612
0-4409666,10/13/2022 3:52:00,GOOD,0-4409666,42.97975,5.83704
0-4409666,10/13/2022 3:47:00,GOOD,0-4409666,42.97986,5.83805
0-4409666,10/13/2022 3:42:00,GOOD,0-4409666,42.97995,5.8391
0-4409666,10/13/2022 3:37:00,GOOD,0-4409666,42.98006,5.84018
0-4409666,10/13/2022 3:32:00,GOOD,0-4409666,42.98016,5.84121
0-4409666,10/13/2022 3:27:00,GOOD,0-4409666,42.98031,5.84213
0-4409666,10/13/2022 3:22:00,GOOD,0-4409666,42.98043,5.84301
0-4409666,10/13/2022 3:17:00,GOOD,0-4409666,42.98055,5.84395
0-4409666,10/13/2022 3:12:00,GOOD,0-4409666,42.98065,5.84479
0-4409666,10/13/2022 3:07:00,GOOD,0-4409666,42.98081,5.84571
0-4409666,10/13/2022 3:02:00,GOOD,0-4409666,42.98097,5.84655
0-4409666,10/13/2022 2:57:00,GOOD,0-4409666,42.98112,5.84754
0-4409666,10/13/2022 2:52:00,GOOD,0-4409666,42.98125,5.8484
0-4409666,10/13/2022 2:47:00,GOOD,0-4409666,42.98145,5.8493
0-4409666,10/13/2022 2:42:00,GOOD,0-4409666,42.98163,5.85016
0-4409666,10/13/2022 2:37:00,GOOD,0-4409666,42.98179,5.85099
0-4409666,10/13/2022 2:32:00,GOOD,0-4409666,42.98195,5.85179
0-4409666,10/13/2022 2:27:00,GOOD,0-4409666,42.9821,5.85262
0-4409666,10/13/2022 2:22:00,GOOD,0-4409666,42.98221,5.85337
0-4409666,10/13/2022 2:17:00,GOOD,0-4409666,42.9823,5.85425
0-4409666,10/13/2022 2:12:00,GOOD,0-4409666,42.98243,5.85511
0-4409666,10/13/2022 2:07:00,GOOD,0-4409666,42.98252,5.85597
0-4409666,10/13/2022 2:02:00,GOOD,0-4409666,42.98265,5.85691
0-4409666,10/13/2022 1:57:00,GOOD,0-4409666,42.98275,5.85775
0-4409666,10/13/2022 1:52:00,GOOD,0-4409666,42.98291,5.85861
0-4409666,10/13/2022 1:47:00,GOOD,0-4409666,42.98306,5.85945
0-4409666,10/13/2022 1:42:00,GOOD,0-4409666,42.9832,5.86028
0-4409666,10/13/2022 1:37:00,GOOD,0-4409666,42.98338,5.86112
0-4409666,10/13/2022 1:32:00,GOOD,0-4409666,42.98354,5.862
0-4409666,10/13/2022 1:27:00,GOOD,0-4409666,42.98371,5.86279
0-4409666,10/13/2022 1:22:00,GOOD,0-4409666,42.9839,5.86348
0-4409666,10/13/2022 1:17:00,GOOD,0-4409666,42.98416,5.86415
0-4409666,10/13/2022 1:12:00,GOOD,0-4409666,42.9843,5.86496
0-4409666,10/13/2022 1:07:00,GOOD,0-4409666,42.98444,5.86573
0-4409666,10/13/2022 1:02:00,GOOD,0-4409666,42.98455,5.86651
0-4409666,10/13/2022 0:57:00,GOOD,0-4409666,42.98463,5.86734
0-4409666,10/13/2022 0:52:00,GOOD,0-4409666,42.98478,5.86814
0-4409666,10/13/2022 0:47:00,GOOD,0-4409666,42.98495,5.86893
0-4409666,10/13/2022 0:42:00,GOOD,0-4409666,42.98506,5.86975
0-4409666,10/13/2022 0:37:00,GOOD,0-4409666,42.98529,5.87045
0-4409666,10/13/2022 0:32:00,GOOD,0-4409666,42.98553,5.87116
0-4409666,10/13/2022 0:27:00,GOOD,0-4409666,42.98571,5.87181
0-4409666,10/13/2022 0:22:00,GOOD,0-4409666,42.98589,5.87243
0-4409666,10/13/2022 0:17:00,GOOD,0-4409666,42.98606,5.87309
0-4409666,10/13/2022 0:12:00,GOOD,0-4409666,42.98623,5.8738
0-4409666,10/13/2022 0:07:00,GOOD,0-4409666,42.98637,5.87453
0-4409666,10/13/2022 0:02:00,GOOD,0-4409666,42.98654,5.87528
0-4409666,10/12/2022 23:57:00,GOOD,0-4409666,42.98667,5.87599
0-4409666,10/12/2022 23:52:00,GOOD,0-4409666,42.98684,5.87663
0-4409666,10/12/2022 23:47:00,GOOD,0-4409666,42.98698,5.8773
0-4409666,10/12/2022 23:42:00,GOOD,0-4409666,42.98711,5.87803
0-4409666,10/12/2022 23:37:00,GOOD,0-4409666,42.98724,5.87874
0-4409666,10/12/2022 23:32:00,GOOD,0-4409666,42.98734,5.87945
0-4409666,10/12/2022 23:27:00,GOOD,0-4409666,42.9874,5.88015
0-4409666,10/12/2022 23:22:00,GOOD,0-4409666,42.98744,5.88075
0-4409666,10/12/2022 23:17:00,GOOD,0-4409666,42.98745,5.88148
0-4409666,10/12/2022 23:12:00,GOOD,0-4409666,42.98748,5.88206
0-4409666,10/12/2022 23:07:00,GOOD,0-4409666,42.98754,5.88266
0-4409666,10/12/2022 23:02:00,GOOD,0-4409666,42.98761,5.88329
0-4409666,10/12/2022 22:57:00,GOOD,0-4409666,42.9877,5.88393
0-4409666,10/12/2022 22:52:00,GOOD,0-4409666,42.98781,5.88457
0-4409666,10/12/2022 22:47:00,GOOD,0-4409666,42.98787,5.8852
0-4409666,10/12/2022 22:42:00,GOOD,0-4409666,42.98796,5.88571
0-4409666,10/12/2022 22:37:00,GOOD,0-4409666,42.98805,5.88638
0-4409666,10/12/2022 22:32:00,GOOD,0-4409666,42.98814,5.88696
0-4409666,10/12/2022 22:27:00,GOOD,0-4409666,42.9882,5.88753
0-4409666,10/12/2022 22:22:00,GOOD,0-4409666,42.98829,5.88807
0-4409666,10/12/2022 22:17:00,GOOD,0-4409666,42.98833,5.88865
0-4409666,10/12/2022 22:12:00,GOOD,0-4409666,42.9884,5.88925
0-4409666,10/12/2022 22:07:00,GOOD,0-4409666,42.98844,5.88979
0-4409666,10/12/2022 22:02:00,GOOD,0-4409666,42.98846,5.89032
0-4409666,10/12/2022 21:57:00,GOOD,0-4409666,42.98853,5.8909
0-4409666,10/12/2022 21:52:00,GOOD,0-4409666,42.98858,5.89146
0-4409666,10/12/2022 21:47:00,GOOD,0-4409666,42.98863,5.89204
0-4409666,10/12/2022 21:42:00,GOOD,0-4409666,42.98872,5.89264
0-4409666,10/12/2022 21:37:00,GOOD,0-4409666,42.98878,5.8932
0-4409666,10/12/2022 21:32:00,GOOD,0-4409666,42.98885,5.89376
0-4409666,10/12/2022 21:27:00,GOOD,0-4409666,42.98893,5.89429
0-4409666,10/12/2022 21:22:00,GOOD,0-4409666,42.98899,5.89481
0-4409666,10/12/2022 21:17:00,GOOD,0-4409666,42.98908,5.89539
0-4409666,10/12/2022 21:12:00,GOOD,0-4409666,42.98913,5.89586
0-4409666,10/12/2022 21:07:00,GOOD,0-4409666,42.98921,5.89638
0-4409666,10/12/2022 21:02:00,GOOD,0-4409666,42.98928,5.89685
0-4409666,10/12/2022 20:57:00,GOOD,0-4409666,42.98936,5.89738
0-4409666,10/12/2022 20:52:00,GOOD,0-4409666,42.98945,5.8979
0-4409666,10/12/2022 20:47:00,GOOD,0-4409666,42.9895,5.89844
0-4409666,10/12/2022 20:42:00,GOOD,0-4409666,42.98953,5.89901
0-4409666,10/12/2022 20:37:00,GOOD,0-4409666,42.98956,5.89966
0-4409666,10/12/2022 20:32:00,GOOD,0-4409666,42.9896,5.90026
0-4409666,10/12/2022 20:27:00,GOOD,0-4409666,42.98967,5.90092
0-4409666,10/12/2022 20:22:00,GOOD,0-4409666,42.98976,5.90146
0-4409666,10/12/2022 20:17:00,GOOD,0-4409666,42.98987,5.90219
0-4409666,10/12/2022 20:12:00,GOOD,0-4409666,42.98987,5.90279
0-4409666,10/12/2022 20:07:00,GOOD,0-4409666,42.9899,5.90341
0-4409666,10/12/2022 20:02:00,GOOD,0-4409666,42.98999,5.90408
0-4409666,10/12/2022 19:57:00,GOOD,0-4409666,42.98994,5.90477
0-4409666,10/12/2022 19:52:00,GOOD,0-4409666,42.98994,5.90546
0-4409666,10/12/2022 19:47:00,GOOD,0-4409666,42.98992,5.9062
0-4409666,10/12/2022 19:42:00,GOOD,0-4409666,42.98994,5.90698
0-4409666,10/12/2022 19:37:00,GOOD,0-4409666,42.98996,5.90766
0-4409666,10/12/2022 19:32:00,GOOD,0-4409666,42.98996,5.90839
0-4409666,10/12/2022 19:27:00,GOOD,0-4409666,42.98996,5.90908
0-4409666,10/12/2022 19:23:00,GOOD,0-4409666,42.98997,5.90974
0-4409666,10/12/2022 19:17:00,GOOD,0-4409666,42.98997,5.9106
0-4409666,10/12/2022 19:12:00,GOOD,0-4409666,42.98999,5.91133
0-4409666,10/12/2022 19:07:00,GOOD,0-4409666,42.98999,5.91213
0-4409666,10/12/2022 19:02:00,GOOD,0-4409666,42.98999,5.91285
0-4409666,10/12/2022 18:57:00,GOOD,0-4409666,42.98999,5.91365
0-4409666,10/12/2022 18:52:00,GOOD,0-4409666,42.98994,5.9144
0-4409666,10/12/2022 18:47:00,GOOD,0-4409666,42.98992,5.91515
0-4409666,10/12/2022 18:42:00,GOOD,0-4409666,42.98988,5.91586
0-4409666,10/12/2022 18:37:00,GOOD,0-4409666,42.98983,5.91663
0-4409666,10/12/2022 18:32:00,GOOD,0-4409666,42.98977,5.9174
0-4409666,10/12/2022 18:27:00,GOOD,0-4409666,42.98969,5.91815
0-4409666,10/12/2022 18:22:00,GOOD,0-4409666,42.98962,5.91882
0-4409666,10/12/2022 18:17:00,GOOD,0-4409666,42.98954,5.91968
0-4409666,10/12/2022 18:12:00,GOOD,0-4409666,42.98946,5.92047
0-4409666,10/12/2022 18:07:00,GOOD,0-4409666,42.98941,5.92122
0-4409666,10/12/2022 18:02:00,GOOD,0-4409666,42.9893,5.92197
0-4409666,10/12/2022 17:57:00,GOOD,0-4409666,42.98921,5.92273
0-4409666,10/12/2022 17:52:00,GOOD,0-4409666,42.98906,5.92348
0-4409666,10/12/2022 17:47:00,GOOD,0-4409666,42.98893,5.92425
0-4409666,10/12/2022 17:42:00,GOOD,0-4409666,42.98882,5.925
0-4409666,10/12/2022 17:37:00,GOOD,0-4409666,42.9887,5.92573
0-4409666,10/12/2022 17:32:00,GOOD,0-4409666,42.98857,5.9265
0-4409666,10/12/2022 17:27:00,GOOD,0-4409666,42.98841,5.92727
0-4409666,10/12/2022 17:23:00,GOOD,0-4409666,42.98827,5.92798
0-4409666,10/12/2022 17:17:00,GOOD,0-4409666,42.98811,5.92893
0-4409666,10/12/2022 17:12:00,GOOD,0-4409666,42.98802,5.9297
0-4409666,10/12/2022 17:07:00,GOOD,0-4409666,42.98785,5.93064
0-4409666,10/12/2022 17:02:00,GOOD,0-4409666,42.98777,5.93148
0-4409666,10/12/2022 16:57:00,GOOD,0-4409666,42.98773,5.93225
0-4409666,10/12/2022 16:52:00,GOOD,0-4409666,42.98758,5.93315
0-4409666,10/12/2022 16:47:00,GOOD,0-4409666,42.98751,5.93399
0-4409666,10/12/2022 16:42:00,GOOD,0-4409666,42.9874,5.93489
0-4409666,10/12/2022 16:37:00,GOOD,0-4409666,42.9873,5.93577
0-4409666,10/12/2022 16:32:00,GOOD,0-4409666,42.98722,5.93663
0-4409666,10/12/2022 16:27:00,GOOD,0-4409666,42.9871,5.93751
0-4409666,10/12/2022 16:22:00,GOOD,0-4409666,42.987,5.9383
0-4409666,10/12/2022 16:17:00,GOOD,0-4409666,42.98687,5.93925
0-4409666,10/12/2022 16:12:00,GOOD,0-4409666,42.98677,5.94004
0-4409666,10/12/2022 16:07:00,GOOD,0-4409666,42.98665,5.9409
0-4409666,10/12/2022 16:02:00,GOOD,0-4409666,42.98654,5.94172
0-4409666,10/12/2022 15:57:00,GOOD,0-4409666,42.98639,5.9426
0-4409666,10/12/2022 15:52:00,GOOD,0-4409666,42.98626,5.9435
0-4409666,10/12/2022 15:47:00,GOOD,0-4409666,42.9861,5.94438
0-4409666,10/12/2022 15:42:00,GOOD,0-4409666,42.98595,5.9453
0-4409666,10/12/2022 15:37:00,GOOD,0-4409666,42.98578,5.94618
0-4409666,10/12/2022 15:32:00,GOOD,0-4409666,42.98562,5.94708
0-4409666,10/12/2022 15:27:00,GOOD,0-4409666,42.98542,5.94798
0-4409666,10/12/2022 15:22:00,GOOD,0-4409666,42.98532,5.94875
0-4409666,10/12/2022 15:17:00,GOOD,0-4409666,42.98518,5.94972
0-4409666,10/12/2022 15:12:00,GOOD,0-4409666,42.98507,5.95062
0-4409666,10/12/2022 15:07:00,GOOD,0-4409666,42.98497,5.95152
0-4409666,10/12/2022 15:02:00,GOOD,0-4409666,42.98487,5.95238
0-4409666,10/12/2022 14:57:00,GOOD,0-4409666,42.98475,5.95326
0-4409666,10/12/2022 14:52:00,GOOD,0-4409666,42.98467,5.95418
0-4409666,10/12/2022 14:47:00,GOOD,0-4409666,42.98457,5.95504
0-4409666,10/12/2022 14:42:00,GOOD,0-4409666,42.98439,5.9559
0-4409666,10/12/2022 14:37:00,GOOD,0-4409666,42.98425,5.95678
0-4409666,10/12/2022 14:32:00,GOOD,0-4409666,42.98413,5.95768
0-4409666,10/12/2022 14:27:00,GOOD,0-4409666,42.98402,5.95856
0-4409666,10/12/2022 14:22:00,GOOD,0-4409666,42.98391,5.95931
0-4409666,10/12/2022 14:17:00,GOOD,0-4409666,42.98378,5.96032
0-4409666,10/12/2022 14:12:00,GOOD,0-4409666,42.98372,5.96122
0-4409666,10/12/2022 14:07:00,GOOD,0-4409666,42.98368,5.96216
0-4409666,10/12/2022 14:02:00,GOOD,0-4409666,42.98359,5.96317
0-4409666,10/12/2022 13:57:00,GOOD,0-4409666,42.98351,5.96416
0-4409666,10/12/2022 13:52:00,GOOD,0-4409666,42.98347,5.96508
0-4409666,10/12/2022 13:47:00,GOOD,0-4409666,42.98346,5.96605
0-4409666,10/12/2022 13:42:00,GOOD,0-4409666,42.98345,5.96697
0-4409666,10/12/2022 13:37:00,GOOD,0-4409666,42.98347,5.96796
0-4409666,10/12/2022 13:32:00,GOOD,0-4409666,42.98347,5.96888
0-4409666,10/12/2022 13:27:00,GOOD,0-4409666,42.98349,5.96982
0-4409666,10/12/2022 13:22:00,GOOD,0-4409666,42.98354,5.97068
0-4409666,10/12/2022 13:17:00,GOOD,0-4409666,42.98359,5.97184
0-4409666,10/12/2022 13:12:00,GOOD,0-4409666,42.9836,5.97287
0-4409666,10/12/2022 13:07:00,GOOD,0-4409666,42.98363,5.97388
0-4409666,10/12/2022 13:02:00,GOOD,0-4409666,42.98367,5.97491
0-4409666,10/12/2022 12:57:00,GOOD,0-4409666,42.98376,5.97581
0-4409666,10/12/2022 12:52:00,GOOD,0-4409666,42.98381,5.97676
0-4409666,10/12/2022 12:47:00,GOOD,0-4409666,42.98383,5.97772
0-4409666,10/12/2022 12:42:00,GOOD,0-4409666,42.98387,5.97866
0-4409666,10/12/2022 12:37:00,GOOD,0-4409666,42.98396,5.97963
0-4409666,10/12/2022 12:32:00,GOOD,0-4409666,42.98404,5.98066
0-4409666,10/12/2022 12:27:00,GOOD,0-4409666,42.98409,5.98161
0-4409666,10/12/2022 12:22:00,GOOD,0-4409666,42.9841,5.98255
0-4409666,10/12/2022 12:17:00,GOOD,0-4409666,42.98416,5.98358
0-4409666,10/12/2022 12:12:00,GOOD,0-4409666,42.98419,5.98454
0-4409666,10/12/2022 12:07:00,GOOD,0-4409666,42.98427,5.98551
0-4409666,10/12/2022 12:02:00,GOOD,0-4409666,42.98438,5.98639
0-4409666,10/12/2022 11:57:00,GOOD,0-4409666,42.98438,5.98725
0-4409666,10/12/2022 11:52:00,GOOD,0-4409666,42.98445,5.98832
0-4409666,10/12/2022 11:47:00,GOOD,0-4409666,42.98457,5.98916
0-4409666,10/12/2022 11:42:00,GOOD,0-4409666,42.98468,5.99012
0-4409666,10/12/2022 11:37:00,GOOD,0-4409666,42.98473,5.99115
0-4409666,10/12/2022 11:32:00,GOOD,0-4409666,42.9849,5.99205
0-4409666,10/12/2022 11:27:00,GOOD,0-4409666,42.98502,5.993
0-4409666,10/12/2022 11:22:00,GOOD,0-4409666,42.9851,5.99379
0-4409666,10/12/2022 11:17:00,GOOD,0-4409666,42.98506,5.99473
0-4409666,10/12/2022 11:12:00,GOOD,0-4409666,42.98526,5.9956
0-4409666,10/12/2022 11:07:00,GOOD,0-4409666,42.98545,5.99635
0-4409666,10/12/2022 11:02:00,GOOD,0-4409666,42.98563,5.99716
0-4409666,10/12/2022 10:57:00,GOOD,0-4409666,42.98586,5.99793
0-4409666,10/12/2022 10:52:00,GOOD,0-4409666,42.98607,5.99873
0-4409666,10/12/2022 10:47:00,GOOD,0-4409666,42.98625,5.99944
0-4409666,10/12/2022 10:42:00,GOOD,0-4409666,42.98642,6.00017
0-4409666,10/12/2022 10:37:00,GOOD,0-4409666,42.98665,6.00092
0-4409666,10/12/2022 10:32:00,GOOD,0-4409666,42.9869,6.0016
0-4409666,10/12/2022 10:27:00,GOOD,0-4409666,42.98713,6.00227
0-4409666,10/12/2022 10:22:00,GOOD,0-4409666,42.98729,6.00285
0-4409666,10/12/2022 10:17:00,GOOD,0-4409666,42.98746,6.00351
0-4409666,10/12/2022 10:12:00,GOOD,0-4409666,42.98775,6.00411
0-4409666,10/12/2022 10:07:00,GOOD,0-4409666,42.98804,6.00465
0-4409666,10/12/2022 10:02:00,GOOD,0-4409666,42.98828,6.00523
0-4409666,10/12/2022 9:57:00,GOOD,0-4409666,42.98856,6.00577
0-4409666,10/12/2022 9:52:00,GOOD,0-4409666,42.98888,6.0063
0-4409666,10/12/2022 9:47:00,GOOD,0-4409666,42.98913,6.00686
0-4409666,10/12/2022 9:42:00,GOOD,0-4409666,42.98946,6.00735
0-4409666,10/12/2022 9:37:00,GOOD,0-4409666,42.98976,6.00787
0-4409666,10/12/2022 9:32:00,GOOD,0-4409666,42.99012,6.0083
0-4409666,10/12/2022 9:27:00,GOOD,0-4409666,42.99046,6.00877
0-4409666,10/12/2022 9:22:00,GOOD,0-4409666,42.99056,6.0092
0-4409666,10/12/2022 9:17:00,GOOD,0-4409666,42.99081,6.00986
0-4409666,10/12/2022 9:12:00,GOOD,0-4409666,42.99119,6.01027
0-4409666,10/12/2022 9:07:00,GOOD,0-4409666,42.99153,6.01061
0-4409666,10/12/2022 9:02:00,GOOD,0-4409666,42.99192,6.01107
0-4409666,10/12/2022 8:57:00,GOOD,0-4409666,42.99227,6.01145
0-4409666,10/12/2022 8:52:00,GOOD,0-4409666,42.99317,6.01122
0-4409666,10/12/2022 8:47:00,GOOD,0-4409666,43.00523,6.00911
0-4409666,10/12/2022 8:42:00,GOOD,0-4409666,43.01948,6.00722
0-4409666,10/12/2022 8:37:00,GOOD,0-4409666,43.03403,6.00506
0-4409666,10/12/2022 8:32:00,GOOD,0-4409666,43.04889,6.00379
0-4409666,10/12/2022 8:27:00,GOOD,0-4409666,43.0631,6.00145
0-4409666,10/12/2022 8:24:00,GOOD,0-4409666,43.07318,6.00002
